 Q,X,reg5,reg7,income,gender,age,edu1,edu2,occ,group,answered1,time1,pq1,pq2,pq3,pq4,pq5,pq6,pq7,pq8,pq9,pq10,z2,answered2,time2,q1,q2,q3,q4,q5,q6,q7,q8,q9
55725,508412,1,1,2,2,47,6,0,0,0,1,0:02:15,1,1,1,1,7,0,2,1,1,5,2,1,0:01:49,3,3,1,1,1,1,5,5,1
30863,380682,2,2,2,2,42,4,2,0,0,1,0:01:53,1,4,4,1,5,2,3,1,2,4,3,1,0:01:49,3,3,2,2,2,2,4,4,1
38418,432936,3,7,0,2,47,5,1,9,0,1,0:02:16,1,1,1,2,4,2,3,1,1,4,4,1,0:01:49,2,2,3,2,1,1,4,5,1
37385,425277,3,2,6,2,34,3,2,9,0,1,0:01:08,1,10,8,2,7,0,6,1,2,3,5,1,0:01:49,2,4,2,2,2,2,3,3,1
44313,464102,1,1,2,1,70,4,2,0,0,1,0:02:05,1,8,1,1,7,0,4,1,1,4,5,1,0:01:49,3,2,3,3,2,4,4,4,1
51784,490712,2,4,4,2,30,4,2,5,0,1,0:01:48,1,14,14,2,7,0,2,1,1,4,5,1,0:01:49,2,2,2,3,2,1,2,2,1
31758,385749,3,5,3,2,38,5,1,2,0,1,0:04:31,1,10,10,2,8,0,3,1,1,3,1,1,0:01:48,2,3,2,1,1,1,5,4,1
33474,396280,2,3,3,1,51,5,1,0,0,1,0:01:07,1,2,2,1,7,0,3,2,1,4,1,1,0:01:48,2,2,4,3,3,3,4,4,1
38203,431335,4,3,3,1,39,4,2,1,0,1,0:01:22,1,14,14,2,7,0,3,1,3,4,1,1,0:01:48,3,1,1,1,1,1,5,3,1
48672,479318,4,7,0,2,26,4,1,0,0,1,0:01:49,1,5,5,3,7,0,3,1,3,4,2,1,0:01:48,3,1,2,1,1,1,4,2,1
72853,572925,2,5,2,1,30,4,2,2,0,1,0:02:32,1,6,6,1,3,2,3,1,1,3,2,1,0:01:48,2,3,2,2,2,2,4,3,1
16088,191575,3,6,8,1,44,4,2,3,0,1,0:01:22,1,9,9,2,3,1,2,1,1,3,4,1,0:01:48,2,2,3,4,3,3,3,4,1
54749,503662,1,1,3,1,62,3,2,4,0,1,0:01:36,1,14,14,1,1,1,5,1,1,3,4,1,0:01:48,3,2,3,1,1,1,5,5,1
55340,506455,3,2,7,2,32,4,2,0,0,1,0:01:01,1,3,1,2,3,1,1,2,1,4,4,1,0:01:48,2,3,1,3,1,1,1,1,1
63669,549118,3,3,2,2,47,5,1,2,0,1,0:01:33,1,13,3,2,3,1,1,1,1,2,4,1,0:01:48,3,2,4,3,1,2,4,5,1
71338,569759,2,5,0,1,41,6,0,0,0,1,0:00:47,1,6,6,2,7,0,3,1,1,1,1,1,0:01:48,3,3,5,5,5,5,5,5,1
37272,424438,3,2,2,1,61,3,2,2,0,1,0:02:32,1,4,15,2,7,0,4,1,1,5,3,1,0:01:48,1,2,2,2,2,2,5,5,1
49314,482066,2,4,0,2,52,4,2,0,0,1,0:01:17,1,3,3,1,7,0,2,2,2,4,1,1,0:01:47,3,2,5,5,5,5,5,5,1
68403,563087,2,3,2,1,59,4,2,4,0,1,0:02:55,1,14,1,1,7,0,4,1,1,3,2,1,0:01:47,1,2,3,3,3,3,3,3,1
5698,39115,4,5,4,2,26,3,2,9,0,1,0:03:42,1,2,2,3,3,2,2,2,1,3,5,1,0:01:47,3,4,2,1,1,1,5,5,1
27442,361365,4,6,2,1,42,3,2,9,0,1,0:01:24,1,9,9,3,8,0,6,1,4,4,5,1,0:01:47,1,3,3,3,3,3,3,3,1
31023,381572,4,2,7,1,61,4,2,0,0,1,0:01:43,1,1,1,1,3,2,3,3,1,4,5,1,0:01:47,3,3,3,4,4,4,4,4,1
14656,153873,3,2,10,2,41,4,2,0,0,1,0:04:07,1,1,1,1,1,1,1,1,1,4,1,1,0:01:46,2,1,1,1,1,1,1,5,1
22061,319930,3,3,4,1,64,4,2,3,0,1,0:03:22,1,14,14,2,3,1,3,1,1,4,2,1,0:01:46,2,2,1,1,1,1,5,5,1
24025,336661,3,2,3,2,52,5,1,2,0,1,0:01:36,1,8,11,1,6,2,3,1,2,4,2,1,0:01:46,3,3,4,3,2,2,2,3,1
50327,485561,2,4,2,2,26,4,2,2,0,1,0:02:05,1,3,3,2,7,0,2,2,1,1,4,1,0:01:46,2,3,3,3,2,2,4,4,1
51029,487913,3,3,2,2,27,4,2,5,0,1,0:00:59,1,13,13,3,8,0,6,1,3,4,5,1,0:01:46,2,2,5,3,3,3,3,3,1
72033,571287,2,3,0,2,32,3,1,9,0,1,0:01:39,1,7,7,1,1,2,3,1,1,4,5,1,0:01:46,4,3,1,1,1,1,1,1,1
2617,1983,1,1,3,1,33,4,1,3,0,1,0:02:29,1,1,1,1,7,0,2,1,1,3,1,1,0:01:45,2,2,3,2,2,1,4,3,1
34183,400794,2,3,5,1,63,4,2,0,0,1,0:01:20,1,2,2,1,1,1,4,1,1,4,1,1,0:01:45,3,3,4,3,3,3,4,4,1
36174,418272,1,1,5,1,56,4,1,4,0,1,0:02:50,1,15,15,1,1,1,2,1,1,4,1,1,0:01:45,3,3,4,1,1,1,3,2,1
42747,458139,2,3,0,1,66,5,1,0,0,1,0:01:43,1,2,2,1,7,0,4,1,1,4,1,1,0:01:45,2,1,3,2,3,2,3,4,1
22218,321771,2,4,2,2,64,4,2,3,0,1,0:02:35,1,3,3,1,7,0,3,1,1,2,2,1,0:01:45,2,3,3,2,1,1,3,3,1
48882,480166,1,1,3,1,50,4,1,3,0,1,0:01:17,1,1,12,1,7,0,2,1,1,3,2,1,0:01:45,4,4,5,4,1,2,5,4,1
63496,548239,2,3,3,1,51,3,2,2,0,1,0:01:38,1,2,12,1,3,1,1,1,1,3,4,1,0:01:45,2,4,4,3,3,3,4,4,1
7288,62429,3,2,4,2,68,4,2,5,0,1,0:01:13,1,8,8,2,7,0,3,2,1,4,5,1,0:01:45,3,2,3,4,3,2,3,4,1
14061,145908,3,6,3,1,41,4,2,4,0,1,0:01:23,1,15,15,2,7,0,2,1,3,4,5,1,0:01:45,3,3,3,2,2,1,5,5,1
38050,430360,1,1,3,1,58,5,1,0,0,1,0:02:10,1,1,8,1,3,2,3,2,1,4,5,1,0:01:45,3,2,1,3,3,4,1,4,1
14328,149652,2,3,3,2,40,4,1,3,0,1,0:01:27,1,2,2,1,1,2,5,1,1,4,1,1,0:01:44,3,3,1,1,1,1,4,5,1
34187,400851,3,2,1,2,48,4,1,0,0,1,0:01:31,1,1,1,1,3,1,2,1,1,4,1,1,0:01:44,2,2,4,4,1,1,2,3,1
47503,475302,4,6,2,1,45,5,1,2,0,1,0:01:35,1,15,8,3,3,1,3,1,1,4,1,1,0:01:44,3,2,3,3,3,3,3,4,1
65183,555021,1,1,11,1,49,4,2,1,0,1,0:01:20,1,1,1,1,7,0,3,2,2,2,1,1,0:01:44,3,3,4,3,2,2,4,4,1
2642,2156,4,2,9,2,43,4,2,1,0,1,0:01:58,1,8,8,3,2,1,2,1,2,3,2,1,0:01:44,2,3,3,3,4,3,3,3,1
5583,37508,4,7,2,1,52,4,2,0,0,1,0:01:23,1,8,1,3,3,1,2,2,1,3,2,1,0:01:44,2,1,4,3,3,2,4,4,1
60221,535406,3,6,2,1,44,4,1,3,0,1,0:01:43,1,9,9,3,8,0,3,1,3,3,2,1,0:01:44,1,2,4,4,4,1,4,5,1
44186,463671,2,5,0,2,45,6,0,0,0,1,0:01:29,1,9,6,1,8,0,3,2,3,5,4,1,0:01:44,2,3,3,3,3,3,2,2,1
3102,5205,3,5,3,2,31,4,2,0,0,1,0:01:02,1,10,10,2,3,1,3,2,1,4,5,1,0:01:44,3,2,3,3,3,3,4,3,1
29750,374635,1,1,1,2,48,3,2,4,0,1,0:02:10,1,12,5,1,3,1,3,2,1,5,4,1,0:01:44,1,3,3,4,4,4,4,5,1
2445,821,2,3,9,1,51,4,2,1,0,1,0:00:56,1,7,13,1,7,0,3,1,1,4,1,1,0:01:43,2,1,4,3,3,3,4,3,1
38404,432861,1,1,2,2,51,5,1,2,0,1,0:01:54,1,1,1,1,7,0,5,2,2,3,1,1,0:01:43,3,1,3,3,3,3,4,4,1
29773,374738,3,2,11,2,45,3,2,0,0,1,0:15:16,1,8,1,2,7,0,3,1,1,5,2,1,0:01:43,3,2,3,3,3,3,3,3,1
15655,171837,3,6,2,1,26,4,1,0,0,1,0:01:28,1,15,15,2,7,0,3,1,1,5,3,1,0:01:43,2,2,4,2,1,3,4,4,1
31426,383888,3,2,5,2,21,4,1,0,0,1,0:01:04,1,1,8,2,3,2,3,2,4,1,3,1,0:01:43,2,2,3,2,1,3,4,4,1
41404,451143,2,5,1,2,55,4,1,0,0,1,0:01:44,1,3,1,1,7,0,4,1,1,4,3,1,0:01:43,4,3,3,2,1,1,3,3,1
3404,9022,1,1,2,2,32,3,2,0,0,1,0:03:49,1,12,8,2,7,0,2,2,1,1,4,1,0:01:43,4,4,2,2,2,2,2,3,1
9056,83926,2,7,4,2,35,4,2,3,0,1,0:05:06,1,12,12,1,7,0,3,1,1,4,4,1,0:01:43,3,4,3,1,1,1,1,3,1
27143,358958,1,1,4,1,52,3,2,4,0,1,0:02:24,1,1,1,1,1,1,4,1,1,3,4,1,0:01:43,4,4,3,2,1,2,4,4,1
27381,360952,3,5,4,1,44,3,2,4,0,1,0:00:37,1,1,1,2,3,1,2,1,1,3,4,1,0:01:43,2,1,3,3,3,3,3,3,1
9737,92165,3,6,4,2,38,4,2,2,0,1,0:02:36,1,15,15,2,7,0,2,1,1,3,5,1,0:01:43,2,2,4,4,2,2,4,4,1
44131,463460,2,5,4,2,61,4,2,0,0,1,0:01:25,1,15,2,2,7,0,3,1,4,5,5,1,0:01:43,4,2,1,1,1,1,1,1,1
34096,400221,2,3,1,2,57,4,1,4,0,1,0:02:08,1,14,2,1,7,0,3,2,4,3,1,1,0:01:42,2,1,3,3,3,3,3,3,1
11824,117583,1,1,6,2,65,5,1,0,0,1,0:06:11,1,11,1,1,3,1,2,2,1,3,5,1,0:01:42,2,1,4,3,4,3,4,5,1
22527,324385,2,4,0,2,42,5,1,0,0,1,0:01:20,1,3,3,1,5,1,1,1,2,5,5,1,0:01:42,3,2,2,2,2,2,4,3,1
64164,551005,3,7,2,2,63,2,2,4,0,1,0:01:28,1,16,12,3,3,1,2,3,3,3,3,1,0:01:42,2,2,3,3,1,3,3,1,1
19340,279040,2,2,4,2,49,4,2,0,0,1,0:01:58,1,10,1,1,7,0,2,1,1,3,4,1,0:01:42,3,2,4,5,2,4,4,4,1
10550,102456,2,5,2,2,45,5,1,2,0,1,0:01:23,1,15,6,1,3,2,2,2,3,3,1,1,0:01:41,2,2,5,4,2,2,3,2,1
25485,346882,4,2,11,1,37,4,2,1,0,1,0:01:38,1,16,13,2,7,0,3,1,2,4,2,1,0:01:41,2,2,2,2,2,2,2,2,1
33312,395168,3,6,10,2,48,5,1,3,0,1,0:01:41,1,11,1,2,7,0,4,1,2,3,4,1,0:01:41,3,3,4,3,2,3,4,4,1
5148,31638,2,3,6,1,70,4,2,6,0,1,0:00:51,1,7,13,1,4,2,3,1,1,3,5,1,0:01:41,3,2,3,2,2,2,4,4,1
25366,345951,3,2,4,2,43,3,2,0,0,1,0:01:24,1,11,8,2,8,0,3,1,3,3,5,1,0:01:41,2,2,3,3,3,3,3,3,1
49513,482804,2,5,5,2,51,6,0,0,0,1,0:01:46,1,11,11,1,3,2,1,1,1,4,5,1,0:01:41,1,1,3,2,2,3,3,2,1
54937,504451,3,3,6,1,43,3,2,4,0,1,0:01:31,1,10,9,3,8,0,6,3,1,5,5,1,0:01:41,2,2,3,3,3,3,3,3,1
62188,543178,3,2,2,2,55,3,2,2,0,1,0:02:12,1,1,1,1,3,2,2,1,1,5,1,1,0:01:40,3,3,3,1,1,3,1,5,1
67514,560941,2,5,6,2,50,4,2,2,0,1,0:00:26,1,3,7,2,4,1,3,1,3,3,1,1,0:01:40,2,1,4,2,2,3,4,4,1
19050,272267,3,2,3,2,50,4,1,1,0,1,0:01:58,1,10,10,2,7,0,4,1,3,1,3,1,0:01:40,2,3,4,4,4,2,3,4,1
33659,397351,2,3,8,2,27,4,2,3,0,1,0:00:59,1,2,2,1,3,2,2,1,2,3,3,1,0:01:40,2,1,2,2,3,1,3,4,1
58389,528619,2,2,6,1,37,4,2,5,0,1,0:01:26,1,8,1,1,5,1,1,2,1,3,3,1,0:01:40,3,2,5,4,4,4,5,5,1
64380,551931,1,1,0,2,59,3,2,0,0,1,0:01:16,1,9,9,2,1,2,3,1,4,4,3,1,0:01:40,3,2,1,3,3,3,3,3,1
34908,405139,3,6,4,1,23,4,1,0,0,1,0:01:46,1,9,9,2,2,2,4,1,1,2,4,1,0:01:40,3,3,2,2,2,2,3,3,1
34879,404947,2,2,2,2,65,6,0,0,0,1,0:05:27,1,13,15,1,3,1,3,1,1,3,5,1,0:01:40,3,3,3,3,3,2,3,5,1
35392,409251,1,1,3,2,35,2,2,0,0,1,0:01:17,1,9,1,1,7,0,2,1,1,1,5,1,0:01:40,2,1,3,1,1,1,5,5,1
42359,456589,2,4,2,2,49,3,2,2,0,1,0:02:04,1,3,3,1,8,0,3,1,3,3,5,1,0:01:40,3,2,3,2,3,1,4,4,1
47042,473794,3,2,2,2,59,3,2,5,0,1,0:03:48,1,3,3,2,7,0,2,2,1,3,5,1,0:01:40,3,3,3,3,3,3,3,3,1
8852,81753,3,2,7,1,43,4,2,7,0,1,0:02:02,1,12,12,2,3,1,2,1,1,3,3,1,0:01:39,2,3,2,4,4,3,3,4,1
14308,149478,3,7,4,1,48,4,2,3,0,1,0:04:18,1,5,5,2,3,1,1,1,1,3,3,1,0:01:39,3,3,1,1,1,1,5,5,1
4848,27797,2,3,8,2,45,4,2,0,0,1,0:04:14,1,13,2,1,3,2,2,1,1,3,4,1,0:01:39,3,3,4,3,3,2,3,5,1
9887,94058,3,6,4,1,41,4,2,3,0,1,0:01:10,1,10,10,2,3,2,2,1,1,4,4,1,0:01:39,2,2,4,4,4,4,5,5,1
52536,493496,4,7,0,1,41,6,0,3,0,1,0:01:18,1,12,12,3,8,0,1,2,4,4,4,1,0:01:39,2,2,3,2,2,4,2,4,1
57652,526099,3,3,4,1,40,4,1,0,0,1,0:01:12,1,1,1,1,7,0,2,1,3,3,4,1,0:01:39,3,2,5,1,5,5,5,5,1
11121,109232,2,4,2,2,26,4,1,0,0,1,0:01:17,1,13,3,1,7,0,3,1,4,5,5,1,0:01:39,2,2,3,4,2,3,4,3,1
29917,375451,1,1,10,1,25,3,2,0,0,1,0:00:49,1,14,14,2,3,1,1,2,1,5,5,1,0:01:39,4,3,5,5,5,5,5,5,1
58334,528463,3,5,1,1,49,4,2,2,0,1,0:01:47,1,12,12,1,7,0,4,1,1,3,1,1,0:01:38,3,3,1,1,2,3,5,5,1
72849,572918,3,2,0,2,39,1,2,9,0,1,0:02:57,1,13,8,2,7,0,6,2,1,5,1,1,0:01:38,1,2,5,5,5,5,5,5,1
12430,124623,1,1,7,1,36,4,2,3,0,1,0:00:56,1,2,2,1,1,1,4,1,3,4,2,1,0:01:38,1,3,3,4,2,3,4,4,1
25143,344496,1,1,0,2,52,2,2,0,0,1,0:02:06,1,1,1,1,3,1,3,2,1,3,3,1,0:01:38,1,1,3,3,4,4,5,5,1
71848,570793,3,5,6,1,32,4,1,3,0,1,0:01:09,1,10,10,2,3,1,3,1,1,3,3,1,0:01:38,3,2,2,1,1,1,5,5,1
67051,559889,3,6,3,1,36,6,0,5,0,1,0:02:00,1,11,11,2,3,2,3,1,2,4,1,1,0:01:37,3,1,5,1,1,5,5,5,1
7837,70496,1,1,8,1,32,4,2,1,0,1,0:01:11,1,12,1,1,3,1,3,1,1,3,2,1,0:01:37,1,2,4,4,1,4,4,4,1
56745,522528,2,7,3,1,35,3,2,5,0,1,0:01:15,1,5,5,1,3,1,6,2,4,2,2,1,0:01:37,1,1,3,3,3,3,3,3,1
68772,563933,4,2,2,2,48,2,2,0,0,1,0:01:55,1,8,1,2,4,1,4,3,2,3,2,1,0:01:37,3,2,3,3,3,3,5,5,1
45792,469271,1,1,6,2,38,3,2,2,0,1,0:04:33,1,4,4,1,3,2,2,1,1,3,3,1,0:01:37,3,2,2,1,1,1,5,5,1
69026,564570,3,6,6,2,35,3,2,4,0,1,0:01:26,1,9,9,2,4,2,2,1,3,3,3,1,0:01:37,3,2,4,4,2,4,4,3,1
63703,549227,3,2,5,1,48,3,2,3,0,1,0:03:02,1,8,1,2,4,2,2,3,1,2,4,1,0:01:37,2,3,4,2,2,3,4,3,1
14719,154597,3,2,3,2,26,4,1,0,0,1,0:00:49,1,1,8,2,3,1,2,2,2,5,5,1,0:01:37,2,2,4,4,2,3,3,3,1
21337,309651,3,2,1,2,57,4,2,0,0,1,0:01:57,1,9,1,2,7,0,2,1,2,4,5,1,0:01:37,3,3,3,3,3,2,2,2,1
42667,457720,3,7,3,1,29,4,1,7,0,1,0:00:46,1,11,11,2,3,2,3,2,3,5,5,1,0:01:37,4,4,3,3,3,3,3,3,1
44690,465496,3,7,5,1,41,3,2,3,0,1,0:01:02,1,11,11,2,3,2,3,2,1,3,5,1,0:01:37,2,2,4,2,4,3,4,5,1
46293,470881,4,7,2,1,25,1,2,5,0,1,0:01:02,1,11,11,3,8,0,6,2,1,1,5,1,0:01:37,1,1,3,3,3,3,3,3,1
67053,559892,3,5,0,2,56,6,0,9,0,1,0:01:25,1,9,9,2,7,0,3,1,1,5,5,1,0:01:37,1,2,3,1,3,3,3,3,1
68326,562893,2,3,4,1,51,3,2,0,0,1,0:01:00,1,2,2,1,8,0,2,1,3,5,5,1,0:01:37,3,1,5,1,1,1,5,5,1
37730,427980,1,1,4,1,39,4,1,5,0,1,0:01:04,1,1,1,1,3,1,2,1,1,3,1,1,0:01:36,2,2,4,2,1,1,4,3,1
53495,497204,3,3,4,1,47,3,2,3,0,1,0:02:15,1,14,7,2,3,2,3,1,1,3,1,1,0:01:36,1,1,3,2,4,4,4,4,1
32397,389588,2,7,6,2,38,4,2,3,0,1,0:01:17,1,5,1,1,3,1,3,2,3,5,2,1,0:01:36,2,1,1,1,1,1,1,2,1
41779,453226,2,2,2,2,70,3,2,0,0,1,0:03:43,1,4,4,1,6,2,6,1,1,4,2,1,0:01:36,2,2,3,2,1,3,3,3,1
49903,484151,4,3,6,1,59,4,2,4,0,1,0:02:20,1,14,14,3,7,0,5,1,1,4,2,1,0:01:36,4,4,3,3,3,3,3,3,1
4022,17839,2,3,6,1,41,4,1,3,0,1,0:00:50,1,3,3,1,7,0,4,1,1,4,3,1,0:01:36,2,3,3,2,2,2,4,5,1
30798,380345,2,4,7,2,40,4,2,0,0,1,0:01:55,1,3,3,1,7,0,3,1,1,3,4,1,0:01:36,3,4,4,3,3,3,3,3,1
63834,549713,3,5,0,2,20,3,1,0,0,1,0:00:46,1,10,6,2,8,0,6,1,2,4,4,1,0:01:36,2,1,3,2,4,2,4,4,1
16153,193577,3,2,1,1,61,4,2,5,0,1,0:01:36,1,1,1,2,1,1,5,1,1,3,5,1,0:01:36,2,1,3,2,2,3,3,4,1
73912,574394,1,1,1,2,52,1,2,9,0,1,0:03:10,1,10,1,1,7,0,6,1,3,3,5,1,0:01:36,3,2,3,3,3,3,3,3,1
36997,422734,1,1,4,2,50,3,2,0,0,1,0:03:32,1,9,9,3,7,0,4,1,1,4,1,1,0:01:35,2,2,3,2,1,1,4,4,1
38330,432291,3,7,3,1,63,5,1,2,0,1,0:01:46,1,11,11,2,3,1,1,1,2,3,1,1,0:01:35,2,3,1,1,1,5,5,5,1
7157,60559,3,7,4,1,57,5,1,2,0,1,0:01:02,1,11,8,2,7,0,4,1,1,3,2,1,0:01:35,2,2,4,3,4,3,4,3,1
65394,555680,3,7,3,1,36,3,1,5,0,1,0:01:21,1,11,11,2,3,1,1,1,4,3,2,1,0:01:35,3,3,3,5,5,2,5,5,1
34820,404651,3,6,6,2,24,4,1,0,0,1,0:01:37,1,15,15,2,3,1,1,1,1,4,3,1,0:01:35,2,2,2,2,2,2,4,4,1
58525,529089,3,7,0,2,44,6,0,0,0,1,0:01:23,1,11,11,2,3,1,3,2,4,4,3,1,0:01:35,2,2,3,3,3,3,3,3,1
12451,124771,3,2,2,2,46,5,1,0,0,1,0:01:11,1,11,8,2,7,0,6,2,1,5,4,1,0:01:35,2,2,3,3,3,3,3,3,1
17711,237616,2,2,4,2,37,3,2,0,0,1,0:02:05,1,8,8,2,8,0,6,1,1,4,4,1,0:01:35,2,3,3,3,2,2,3,3,1
52762,494341,3,7,3,2,46,5,1,2,0,1,0:01:00,1,11,11,2,3,1,3,3,3,4,4,1,0:01:35,3,3,4,4,1,3,5,4,1
73682,574102,3,2,0,2,35,3,1,9,0,1,0:02:33,1,8,1,2,3,1,3,2,3,5,4,1,0:01:35,2,1,4,3,3,1,3,4,1
18612,259550,4,5,6,2,50,4,2,0,0,1,0:01:37,1,13,1,3,7,0,2,1,3,4,5,1,0:01:35,3,4,2,2,2,1,5,5,1
4422,22123,4,7,3,1,54,4,2,6,0,1,0:10:48,1,12,12,3,7,0,3,1,1,1,1,1,0:01:34,3,2,3,2,2,3,4,4,1
47638,475742,4,5,4,2,50,3,2,0,0,1,0:01:57,1,10,10,3,7,0,4,1,2,3,1,1,0:01:34,2,3,3,3,3,3,3,1,1
51178,488480,1,1,5,1,47,3,2,5,0,1,0:01:30,1,1,8,1,3,2,2,1,2,3,2,1,0:01:34,1,2,4,4,2,2,4,5,1
28355,366933,2,2,4,2,35,3,2,0,0,1,0:00:59,1,11,1,1,3,2,3,1,3,3,3,1,0:01:34,2,2,3,1,1,1,3,5,1
4737,26244,3,3,1,1,52,3,2,6,0,1,0:02:06,1,13,3,1,8,0,4,1,4,3,5,1,0:01:34,2,2,2,2,3,2,4,2,1
7475,65083,3,5,2,1,59,4,1,1,0,1,0:01:15,1,10,10,2,7,0,4,1,1,3,5,1,0:01:34,3,2,2,1,1,1,1,1,1
71139,569335,2,2,1,1,53,2,2,0,0,1,0:02:53,1,1,1,1,3,2,3,2,1,3,5,1,0:01:34,2,2,3,3,2,3,3,3,1
60103,534966,2,3,3,1,61,4,2,0,0,1,0:01:17,1,14,2,1,4,1,2,2,1,3,2,1,0:01:33,3,2,4,4,4,4,4,4,1
22167,321047,1,1,3,2,53,3,2,0,0,1,0:01:26,1,1,1,1,7,0,3,1,2,4,3,1,0:01:33,3,4,2,2,2,2,3,3,1
40107,443597,3,2,7,2,21,4,1,0,0,1,0:02:04,1,8,8,2,3,2,3,2,4,4,3,1,0:01:33,2,1,3,3,3,2,3,4,1
4067,18163,3,7,6,2,34,4,2,3,0,1,0:02:15,1,16,15,2,3,2,2,2,1,3,4,1,0:01:33,2,3,3,3,3,4,4,3,1
23553,333005,3,7,6,1,41,4,2,3,0,1,0:01:41,1,2,14,2,7,0,3,2,4,4,4,1,0:01:33,3,3,3,1,2,2,4,4,1
42612,457524,2,3,4,1,38,4,2,3,0,1,0:02:00,1,2,11,1,3,2,2,1,1,4,4,1,0:01:33,2,2,3,2,2,2,3,3,1
45031,466555,1,1,7,1,30,4,2,2,0,1,0:01:58,1,16,16,1,7,0,3,1,1,2,4,1,0:01:33,3,3,3,2,2,2,5,4,1
61010,538767,3,7,11,1,31,5,1,0,0,1,0:01:28,1,11,6,2,3,1,1,1,3,4,4,1,0:01:33,1,1,4,1,1,2,5,4,1
34911,405158,3,3,7,2,21,4,1,0,0,1,0:01:24,1,15,13,2,7,0,2,2,1,4,5,1,0:01:33,2,2,4,3,1,4,4,4,1
66095,557546,4,2,4,2,39,4,2,0,0,1,0:00:38,1,8,8,3,8,0,3,3,1,4,5,1,0:01:33,1,2,3,3,2,4,4,5,1
7160,60570,3,7,4,2,41,3,2,0,0,1,0:00:39,1,11,11,2,7,0,2,1,1,4,1,1,0:01:32,2,2,3,1,1,1,1,5,1
40429,445512,3,2,0,2,34,2,2,9,0,1,0:02:20,1,8,1,2,8,0,6,1,2,1,1,1,0:01:32,2,2,3,3,3,3,3,3,1
74670,575589,2,3,0,1,43,4,2,0,0,1,0:01:18,1,2,2,1,8,0,3,2,1,3,1,1,0:01:32,2,2,3,3,2,2,3,4,1
65273,555312,4,6,5,2,48,3,1,9,0,1,0:01:27,1,9,9,3,8,0,2,3,3,4,2,1,0:01:32,3,3,3,3,3,3,4,4,1
71730,570570,3,6,2,2,36,3,2,0,0,1,0:01:08,1,9,9,2,3,2,3,2,2,4,3,1,0:01:32,3,4,3,1,1,1,1,1,1
13637,140965,3,5,6,2,33,3,2,9,0,1,0:04:41,1,10,10,2,5,1,2,1,1,3,4,1,0:01:32,2,4,3,3,3,3,3,3,1
51202,488553,2,4,4,1,53,3,2,0,0,1,0:03:55,1,3,3,1,3,1,1,1,1,3,4,1,0:01:32,1,1,3,2,4,3,4,2,1
68594,563557,3,6,2,1,37,6,0,4,0,1,0:01:44,1,15,15,2,4,1,2,1,3,4,4,1,0:01:32,3,4,2,2,2,2,4,4,1
26721,355916,3,2,0,2,58,4,1,3,0,1,0:01:43,1,15,15,1,7,0,2,2,1,2,1,1,0:01:31,3,3,3,1,2,3,4,5,1
41969,454383,3,6,3,1,36,3,2,4,0,1,0:01:29,1,12,8,2,3,1,3,1,2,4,2,1,0:01:31,2,3,5,3,3,3,1,1,1
47285,474658,3,2,3,1,56,5,1,0,0,1,0:09:40,1,8,11,2,3,2,3,2,1,4,3,1,0:01:31,2,2,3,3,3,3,4,4,1
58333,528461,3,3,4,2,40,3,2,4,0,1,0:01:39,1,9,14,2,3,1,2,2,3,4,3,1,0:01:31,1,1,3,2,2,2,2,3,1
26668,355614,2,2,6,2,51,3,2,3,0,1,0:01:30,1,4,11,3,3,2,2,1,1,4,4,1,0:01:31,3,2,2,1,1,2,5,5,1
29125,371176,2,2,3,2,56,4,2,3,0,1,0:01:46,1,13,13,1,1,1,4,1,1,3,4,1,0:01:31,2,2,3,3,3,3,2,3,1
66055,557456,3,7,3,2,28,4,2,3,0,1,0:01:09,1,12,12,2,3,1,2,1,1,4,4,1,0:01:31,3,2,4,3,1,3,4,4,1
66211,557837,4,2,3,2,44,4,2,0,0,1,0:04:44,1,8,8,3,8,0,1,1,1,2,4,1,0:01:31,3,3,3,3,3,3,3,3,1
67971,562140,3,2,0,2,57,1,2,9,0,1,0:02:54,1,11,11,2,7,0,2,1,1,3,4,1,0:01:31,3,4,3,3,2,2,3,4,1
47197,474291,3,6,0,2,52,4,2,0,0,1,0:07:07,1,11,15,2,2,2,2,2,1,3,5,1,0:01:31,3,3,3,3,4,4,5,3,1
74724,575684,3,2,10,1,24,4,1,0,0,1,0:01:01,1,1,1,2,3,1,1,1,3,3,5,1,0:01:31,3,2,3,2,2,2,3,3,1
4624,24571,2,7,0,2,32,2,2,9,0,1,0:01:24,1,11,11,1,7,0,6,3,2,4,1,1,0:01:30,3,2,3,2,3,4,3,4,1
5781,40480,1,1,0,1,45,3,1,0,0,1,0:00:53,1,1,1,1,7,0,6,4,3,4,1,1,0:01:30,3,2,5,5,1,3,5,5,1
63695,549205,2,3,2,1,51,3,2,0,0,1,0:01:48,1,2,13,1,7,0,4,1,1,4,1,1,0:01:30,3,2,3,3,3,3,3,3,1
74218,574909,2,5,2,2,31,3,1,0,0,1,0:05:50,1,10,6,1,1,2,4,1,1,3,1,1,0:01:30,2,1,3,3,3,4,4,4,1
39803,442052,3,2,0,2,20,3,1,0,0,1,0:02:24,1,12,8,2,8,0,2,1,1,4,2,1,0:01:30,3,1,1,1,1,2,4,2,1
34856,404836,1,1,7,2,27,4,1,0,0,1,14:32:33,1,4,4,1,7,0,2,1,1,5,4,1,0:01:30,2,4,4,2,2,2,4,3,1
